stop_code,stop_id,stop_lat,stop_lon,stop_name,zone_id
DC5841,13896,28.530926,77.153903,Bhatnagar Public School,13896
DC5840,13897,28.528197,77.155991,Goenka Public School,13897
DC5839,13898,28.528725,77.157441,Vasant Kunj 8 - 7,13898
DC5838,13899,28.526721,77.16188,Mothers Dairy Kishangarh,13899
DC5837,13900,28.524533,77.165667,B33 Vasant Kunj Kendriya Vidhyalaya,13900
DC5836,13901,28.5249877345274,77.1689267716103,Kishangarh Crossing,13901
DC5835,13902,28.5322132545815,77.1713679534465,ICSSR,13902
DC5834,13903,28.539692077895,77.1749242855535,JNU / Sanchar Office,13903
U01304,13904,28.6673,77.135,Punjabi Bagh Terminal,13904
U01485,13905,28.686501,77.151001,Telephone Exchange,13905
U00435,13906,28.620001,77.038597,Sewak Park,13906
DC5548,13907,28.5796707,77.19305,I Block Sarojini Nagar,13907
DC5546,13908,28.5797924,77.1978464,Sarojini Nagar Market (B H Singh Marg),13908
U02271,22720,28.520599,77.203003,Saket Metro Sation,22720
DC5853,13909,28.5395951719789,77.175231239359,JNU / Sanchar Office,13909
DC5852,13910,28.5319910319041,77.1716200972355,ICSSR,13910
DC5851,13911,28.5238647306119,77.1687933414772,Kishangarh Crossing,13911
DC5850,13912,28.52446,77.165662,B82 Vasant Kunj Kendriya Vidhyalaya,13912
DC5849,13913,28.526653,77.161928,Mothers Dairy Kishangarh,13913
DC5848,13914,28.528836,77.157611,Vasant Kunj 8-7,13914
DC5847,13915,28.528151,77.156013,Goenka public School,13915
DC5846,13916,28.531254,77.153626,Bhatnagar Public School,13916
DC5845,13917,28.533083,77.15194,Vasant Kunj Sec-B,13917
DC5843,13918,28.541786,77.147537,Institutional Area Vasant Kunj,13918
U00433,13919,28.711117,77.037917,Mubarakpur Dabas,13919
DC5608,13920,28.720558,77.108138,Rithala Metro Station,13920
DC5609,13921,28.7275560996203,77.1144553132442,A Block Sec 11 Rohini,13921
DC5610,13922,28.730637,77.117173,B2 Sec 11 Rohini,13922
DC5651,13923,28.4506411,77.1837167,Dera More,13923
DC5654,13924,28.4548641,77.1835159,Harswaroop Colony,13924
DC5656,13925,28.4597495,77.1847312,Fatehpur Beri,13925
DC5657,13926,28.4634983,77.1862213,Shani Dham Mandir,13926
DC5660,13927,28.4719981,77.186823,Chandan Hola,13927
DC5662,13928,28.4756887,77.1872096,Mallu Farm,13928
DC5663,13929,28.4785906,77.1873935,Ambedkar Colony,13929
DC5665,13930,28.4815646,77.1873213,Satbari,13930
DC5667,13931,28.4877896,77.1862247,Rajpur Ext,13931
DC5669,13932,28.688564,77.105843,Transport Department,13932
DC5671,13933,28.694933,77.119324,Sharda Niketan / Bank Vihar,13933
U02547,13935,28.557829,77.217537,Neeti Bagh,13935
DC4094,13936,28.666918,77.315063,Vivekanand Mahila College,13936
U00119,13937,28.688246,76.962914,Tikri Border,13937
DC5803,13938,28.6945907891716,77.1055262837631,Mangol Pur School (Kanjhawla Road),13938
U02573,13939,28.5557,77.218002,Kamla Nehru College,13939
DC3855,13940,28.737712,77.08302,Deep Vihar,13940
DC5692,13941,28.5953005,77.0222644,GGS IP University,13941
U01024,13942,28.6945,77.1066,Mangolpur Police Lines,13942
U01528,13943,28.691975,77.15378,Wazirpur Depot,13943
DC5271,13944,28.626173,77.221487,Tolstoy Marg,13944
U03730,13945,28.677683,77.323483,Shahdra Border,13945
DC5693,13946,28.5952217,77.0219607,GGS IP University,13946
DC5691,13947,28.6006906,77.0222927,Int Law University Sec 14 Dwarka,13947
DC5689,13948,28.602767,77.025817,Dwarka Sec 14 Metro Station,13948
DC5687,13949,28.600767,77.030633,MIG DDA Flats Pkt B,13949
DC5685,13950,28.604867,77.034167,DDA Flats Sec 14 Dwarka,13950
DC5730,13951,28.7434788549087,77.1215186882902,Rohini Sec 16 (T),13951
DC5731,13952,28.7433529367675,77.1217385961768,Rohini Sec 16 (T),13952
DC5732,13953,28.7305947921443,77.1175132744923,B2 Sec 11 Rohini,13953
DC5611,13954,28.727041,77.114345,A Block Sec 11 Rohini,13954
DC5684,13955,28.6046464,77.0343406,Dwarka Sec 13 Pkt 1,13955
DC5686,13956,28.6020359,77.0321234,SFS Flats Dwarka Sec 13,13956
DC5688,13957,28.6022359,77.0255258,Dwarka Sec 14 Metro Station,13957
DC5690,13958,28.5994982,77.0224868,Int Law University Sec 14 Dwarka,13958
U03003,13959,28.624491,77.247154,IP Power Station / ITO Ring Road,13959
U02234,22721,28.632299,77.199303,Laxmi Narayan Mandir,22721
U99755A,22722,28.630699,77.198097,Kali Bari,22722
DC5545,13960,28.5795469,77.1964554,Sarojini Nagar Market (B H Singh Marg),13960
DC5547,13961,28.5793728,77.1923393,I Block Sarojini Nagar,13961
U00118,13962,28.687958,76.963112,Tikri Border,13962
DC3700,13963,28.646584,77.079399,H-3 Vikas Puri,13963
DC5736,13964,28.5203621886152,77.2283366263892,Madangir DDA Flats,13964
U99846,13965,28.735001,77.013901,Desu Office,13965
DC5562,13966,28.8284056974664,77.0727251642753,Vishal Enclave (Bawana Road),13966
DC5738,13967,28.5203474174121,77.2280986688335,Madangir DDA Flats,13967
DC5725,13968,28.691795,77.167839,Ashok Vihar Phase 1,13968
DC5723,13969,28.688444,77.16851,H Block Ashok Vihar,13969
DC5707,13970,28.685253,77.168953,I Block Ashok Vihar,13970
DC5760,13971,28.620287,77.039157,Pipal Wala Road Crossing Mohan Garden,13971
DC5856,13972,28.8378035849956,77.0984175880798,Kasturi Ram School,13972
DC5857,13973,28.8387632626748,77.1019432403535,Harish Chandra Hospital,13973
DC5057,13974,28.803885,77.142958,Shani Mandir / Palla Crossing,13974
DC4723,13975,28.567161,77.048346,Radha Swami Satsang Sec-23 Dwarka,13975
DC5774,13976,28.8400370214283,77.006663605865,Harewali Border,13976
DC5858,13977,28.852072,77.104912,Vardhmaan Mall Narela,13977
DC4179,13978,28.555743,77.055207,Govt Co-Edu Sr Sec School Sec-22 Dwarka,13978
DC5864,13979,28.5783673105777,76.9554896306242,KharKhari Jatmal Village,13979
U99704,13980,28.705099,77.085899,Main Kajawala Road,13980
DC4177,13981,28.55758,77.053426,Keshav Kunj Apartments,13981
DC5722,13982,28.687958,77.168503,H Block Ashok Vihar,13982
DC5724,13983,28.691839,77.16748,Ashok Vihar Phase 1,13983
DC4180,13984,28.555573,77.055105,Govt Co-Edu Sr Sec School Sec-22 Dwarka,13984
DC5606,13985,28.714134,77.129692,B Block Prashant Vihar,13985
DC5761,13986,28.62006,77.039265,Pipal Wala Road Crossing Mohan Garden,13986
DC5802,13987,28.658886,77.108894,Akhil Bhartiya Netraheen School,13987
DC5741,13988,28.8079726822067,77.1247544736169,Alipur Garhi,13988
U02037,13989,28.5662,77.189102,Bhikaji Kama Place,13989
U03626,22723,28.6576,77.3106,Ram Vihar,22723
U02883,22724,28.620199,77.238602,Supreme Court,22724
U99931,13990,28.5919,77.240196,Lodhi Hotel,13990
U01632,13991,28.725533,77.1632,Jahangir Puri GT Road-Metro St,13991
U02886,22725,28.620399,77.238602,Supreme Court,22725
U03298,13992,28.6313,77.278503,Laxmi Nagar,13992
U03655,22726,28.659783,77.3151,Yojana Vihar,22726
U01300,13993,28.69947,77.134853,Kapil Vihar,13993
U00604,13994,28.6257,77.0683,Uttam Nagar,13994
U01103,13995,28.5832,77.1173,Mor Lines,13995
U01173,13996,28.5812,77.1242,Palam Mor,13996
U01380,13997,28.5966,77.1408,Mall Road,13997
DC5734,13998,28.5562108692638,77.2294196003169,Sadiq Nagar,13998
U00148,13999,28.8062,76.9659,Katevara Xing,13999
U00635,14000,28.5931,77.0713,Sec-6 Telephone Exchang,14000
U00611,14001,28.5901,77.069,Dwarka Sec-6/7 Xing,14001
U99628A,14002,28.5816,77.070602,Royal Residency,14002
U99626A,14003,28.577101,77.070099,Sec-8 DTC Bus Depot,14003
U99625A,14004,28.5735,77.067001,Sec-9 Metro Station,14004
U99936Z,14005,28.5652,77.0504,Dwarka Sec-23,14005
U00542BV,14006,28.538,77.050598,Bhadhthal  Village,14006
U99736,22727,28.524799,77.1651,B-3 Vasant Kunj,22727
U01707,22728,28.552799,77.167603,Baba Gang Nath Marg,22728
CWG1A,14007,28.6103,77.191002,11 Murti,14007
U02546,14008,28.6308,77.2172,Regal,14008
U00247,14009,28.604,76.9874,Roshanpura,14009
U99819A,14010,28.7125,77.0283,Mubarakpur Xing,14010
U03233,22729,28.726299,77.269402,Karawal Nagar Terminal,22729
DC5918,14011,28.599802,76.915634,Rawta Crossing (Ujwa Village Road),14011
DC5932,14012,28.682748,77.02338,Mundka School,14012
U01247,14013,28.63865,77.1298,Mayapuri Chowk/ Mansarovar Garden,14013
U02507,14014,28.625607,77.214431,PS Parliament / Jantar Mantar,14014
U01185,14015,28.6,77.125,Police Station Sadar Bazar,14015
U00597,14016,28.567499,77.066902,Dwarka Metro Station Sec-8,14016
U99936,14017,28.565,77.0505,Dwarka Sec-23,14017
U01615,22730,28.7266,77.162,Jahangirpuri GT Road,22730
U01404,14018,28.7726,77.143204,Nangli Punam,14018
U01384,14019,28.781601,77.141197,Budhpur,14019
U01364,14020,28.7932,77.139801,BDO Office,14020
U01360,14021,28.796801,77.139397,Alipur,14021
U00916,14022,28.8029,77.096001,Holambi Kalan,14022
U99680,14023,28.8095,77.094704,Holambi Kalan JJ Colony,14023
U01759,14024,28.6959,77.170601,Ashok Vihar B Block,14024
DC5740,14025,28.5561230212245,77.2290553098779,Sadiq Nagar,14025
U00944,14026,28.692,77.0983,Vidhya Vihar,14026
U01695,14027,28.702299,77.167099,Ashok Vihar Xing,14027
U01816,14028,28.687901,77.175201,Ashok Vihar Water Tank,14028
U01177,14029,28.5808,77.1243,Palam Mor,14029
U03740,14030,28.6759,77.322701,Shahdara Border,14030
U03631,14031,28.684299,77.310997,GTB Hospital,14031
U03596,22731,28.689301,77.307503,GTB Hospital Xing,22731
U03335,14032,28.694,77.280296,Vijay Park,14032
U00904,14033,28.6803,77.095,Peera Garhi,14033
U03652,14034,28.668301,77.314499,Vivek Vihar Terminal,14034
U01045,14035,28.612801,77.109802,Lajwanti Garden,14035
U00616,14036,28.5913,77.0696,Dwarka Sec-6/7 Xing,14036
U00631,14037,28.5932,77.071,Dwarka Sec-6 Telephone Exchange,14037
U99604,14038,28.608999,77.082603,Dabri Village,14038
U99956A,14039,28.566999,77.246696,Lajpat Nagar,14039
U03663,22732,28.627068,77.317215,Gazipur Crossing / NHW Crossing,22732
U03613,14040,28.624599,77.309502,Vinod Nagar,14040
U03535,22733,28.652,77.3016,DDA Flats Kakarduma,22733
U03703,22734,28.6887,77.319,Tahirpur Village,22734
U03099,14041,28.70466,77.254266,Khajuri,14041
U03368,14042,28.6395,77.2837,Radhu Palace,14042
U03347,14043,28.6416,77.2824,Guru Angad Nagar,14043
U03310,14044,28.6493,77.2789,Rashid Market,14044
U03021,14045,28.5399,77.248398,C R Park Market 1,14045
U00659,14046,28.6816,77.0742,Nangloi JJ Colony-III,14046
DC5737,14047,28.5162107337031,77.2269584702876,Khanpur Ambedkar Nagar,14047
U03611,14048,28.6248,77.309502,Vinod Nagar,14048
U03548,14049,28.645917,77.30105,Hargovind Enclave,14049
U00693,14050,28.681417,77.0791,Jwala Puri Nangloi Depot,14050
U00927,14051,28.802601,77.0961,Holambi Kalan,14051
U00924,14052,28.799801,77.0961,Holambi Khurad,14052
U01443,14053,28.764999,77.145897,Gurudwara,14053
U01470,14054,28.758249,77.148216,Swaroop Nagar GT Road,14054
U03598,22735,28.689301,77.307701,GTB Hospital Xing,22735
U03622,22736,28.685499,77.310402,GTB Hospital,22736
U03191,22737,28.717199,77.264801,Dayalpur,22737
U03228,22738,28.7262,77.269203,Karawal Nagar Terminal,22738
U01564,14055,28.5287,77.157402,B-8 Vasant Kunj,14055
U01660,14056,28.524599,77.165703,B-3 Vasant Kunj,14056
U03228SBH,22739,28.750099,77.257103,Sabhapur Village,22739
U03532,22740,28.6522,77.3017,DDA Flats Karkardooma,22740
U02236,14057,28.6789,77.2005,Birla Mill,14057
U03259,14058,28.6582,77.2724,Jheel Terminal,14058
U03270,14059,28.6549,77.2738,Geeta Colony,14059
U03318,14060,28.6462,77.2791,Khureji,14060
U03373,14061,28.6397,77.2837,Radhu Palace,14061
D620FF38,14062,28.53688,77.287582,Sarita Vihar Xing,14062
14789068,14063,28.543949,77.310272,Yamuna Bridge East Check Post,14063
12C0F7A8,14064,28.554001,77.321678,Mahamaya Flyover West,14064
AD06F1DB,14065,28.558229,77.329552,Amity International School,14065
E474A677,14066,28.561029,77.336327,Sec 37 Chowk,14066
F08B3DF2,14067,28.564341,77.335381,Noida Sector 37,14067
63F83BBD,14068,28.56094,77.345497,Chhalera Village,14068
C2C2D38F,14069,28.56085,77.345352,Police Choki Sadarpur,14069
F20157F4,14070,28.56175,77.349037,Sadarpur More,14070
E01B59F8,14071,28.56159,77.35553,Noida Sec 40,14071
170E7A2A,14072,28.561529,77.35788,AGHAPUR VILLAGE,14072
C0B5F677,14073,28.559111,77.370712,Baroula Village,14073
E2C2E077,14074,28.55485,77.374199,Hindon Vihar Xing,14074
7B4C09DD,14075,28.55233,77.37677,Sarin Farm,14075
D09BFD5F,14076,28.548,77.381149,Mehrishi Ashram Salarpur,14076
840E2FC4,14077,28.544769,77.384521,SALARPUR VILLAGE,14077
D0A1CBD6,14078,28.542259,77.387009,Bhangel Village,14078
07108C4A,14079,28.535021,77.391602,Noida Sec 82 More,14079
1AD2BD26,14080,28.534491,77.39772,Nepz Gate No 2,14080
77FC6EFC,14081,28.53532,77.407448,Hosiery Complex petrol Pump,14081
986D7099,14082,28.53545,77.408218,Nangla Village,14082
8C58D940,14083,28.535839,77.413528,Noida Ph 2,14083
E48F9350,14084,28.53595,77.414551,Noida Ph 2 Phool Mandi,14084
87E1248F,14085,28.529608,77.272423,Crown Plaza Okhla,14085
C0F58CFB,14086,28.532351,77.277672,DESU Office (BSES),14086
81984B97,14087,28.533529,77.279999,Sarita Vihar Under Pass,14087
DE63F008,14088,28.56217,77.33783,Noida Sector 37,14088
C5939BF3,14089,28.56073,77.345512,Chhalera village,14089
CB890C93,14090,28.678949,77.200577,BIRLA MILL,14090
A57BA447,14091,28.693966,77.189331,Harmilap Ashram,14091
8C6A34BF,14092,28.708033,77.177498,Azadpur Terminal,14092
8185D50B,14093,28.80267,77.138443,Bakauli Crossing,14093
EAF62341,14094,28.808704,77.147583,Palla Xing,14094
2B855B56,14095,28.812305,77.15744,Jaipur G Trapt,14095
D3682895,14096,28.629148,77.216881,Regal,14096
51290E0D,14097,28.64468,77.214531,motiya khan,14097
F8C8A1B5,14098,28.649134,77.209511,P S Sadar Bazar,14098
D2D696E3,14099,28.653585,77.204491,Id Ghah,14099
6B889D52,14100,28.656443,77.203697,MODEL BASTI-DC2845,14100
F38140E6,14101,28.670168,77.208069,ps old subzi mandi,14101
D4C0C3E3,14103,28.729284,77.166046,JahangirPuri B Block,14103
283A53C4,14104,28.73056,77.168182,Jahangirpuri K Block,14104
852FBB92,14105,28.644833,77.240425,GOLCHA CINEMA,14105
7343CB21,14106,28.702692,77.193771,Alpana Cinema (Model Town Mtr Stn),14106
D7B4CCFF,14107,28.649693,77.239349,Subhash Park,14107
B110E954,14108,28.641909,77.24041,Golcha Cinema,14108
444117F3,14109,28.632616,77.242287,Express Building-DC2809,14109
E042BB26,14110,28.606131,77.225998,Kotah House,14110
88FE38FD,14111,28.5818,77.226913,NHW8 Crossing,14111
FD06DACA,14112,28.696507,77.280281,Krishna Gali Yamuna Vihar C-12,14112
43A5BEDE,14113,28.69491,77.293495,durga puri chowk,14113
FFCB70B1,14114,28.688784,77.321617,Anand Gram Kusht Ashram,14114
E0154D33,14115,28.679342,77.325691,New Seema Puri,14115
C2C9061B,14116,28.663824,77.320694,Ramprashta Mandir,14116
E7394209,14117,28.646687,77.317772,ISBT Anand Vihar,14117
1AB2A87E,14118,28.60076,77.326698,Mayur Vihar Phase-3 Xing BRD,14118
E6E44592,14119,28.596201,77.330933,JhundPura Village Noida Sector-11,14119
3A168DEF,14120,28.596701,77.330399,Noida Sector 8,14120
0C88EE83,14121,28.59461,77.333649,Noida Sect-12 A Block,14121
2D12053C,14122,28.597731,77.337959,Metro Hospital,14122
E4EB8B53,14123,28.599859,77.341721,Noida Sector 56,14123
B882225E,14124,28.597799,77.344498,Noida Sec 12-22 t-Point,14124
C2CCE111,14125,28.5958,77.343399,Raghu Nath Pur /Chora Village,14125
4A01D710,14126,28.5933,77.3405,Chora More Sec12,14126
0C4D7BB6,14127,28.58777,77.33316,Noida Sec-10-21,14127
CC404A95,14128,28.582199,77.325531,Telephone Exch Noida Sector-19,14128
2C87CE7C,14129,28.580879,77.3237,Noida Sector-19B,14129
155C3537,14130,28.57575,77.326553,Noida Sec 27 Chowk,14130
12A1BC61,14131,28.5737,77.328499,Noida Sector-27 Market,14131
44AD9871,14132,28.57156,77.329453,Noida Sec 28,14132
767245B0,14133,28.57085,77.328598,Vishwa Bharti School,14133
C8843555,14134,28.57024,77.327782,Atta Chowk,14134
A5F205C8,14135,28.569019,77.328583,Noida Sector-28/29,14135
FBC16A7A,14136,28.56498,77.334534,Botanical Garden Metro Station,14136
57045E06,14137,28.561403,77.347412,Noida Sec 43 Police Chowki,14137
4EBFB158,14141,28.682659,77.331718,Sayeed Nagar More,14141
D2E6C445,14142,28.59857,77.344177,Noida Sec 12/ 22 T Point,14142
83748626,14143,28.59395,77.341049,Chora More Sec-12,14143
E7D3D569,14144,28.591,77.336998,Noida Stadium,14144
617A3550,14145,28.58765,77.332512,Noida Sec 10 / 21,14145
94D0A6C1,14146,28.5846,77.328773,Noida Sec 9 Power House,14146
CC9C672D,14147,28.581381,77.323952,Noida Sec-19 B,14147
E67187B1,14148,28.697372,77.2901,MIG Flats DDA L.R. Xing,14148
B42C817E,14149,28.68926,77.292351,Jyoti Colony,14149
8784DA42,14150,28.68956,77.295761,Hardev Puri,14150
6DF1E0DC,14151,28.688871,77.301399,GTB Crossing,14151
4EE0097D,14152,28.6693,77.30529,Surajmal Vihar Authrity,14152
1D3EB707,14153,28.526476,77.187485,Mehrauli,14153
BCA61E14,14154,28.5256,77.187599,Qutab Minar,14154
D169198C,14155,28.521336,77.200058,Dhola Peer,14155
8054D4FC,14156,28.520443,77.203934,Said ul zeb Village,14156
064953BA,14157,28.519529,77.207626,Maidan Garhi Xing,14157
6297CD9D,14158,28.517811,77.216309,Saket Xing,14158
6D3DABB5,14159,28.516264,77.2239,DIPSAR,14159
A7036E84,14160,28.514231,77.23317,Devoli Road Crossing,14160
D701D0D4,14161,28.512897,77.239059,Vayusena Bad,14161
DF14BFA8,14162,28.51001,77.263542,Tuglkabad Fort,14162
0535D05A,14163,28.5054,77.277122,Okhla More,14163
D3389EA8,14164,28.507299,77.300003,Power House,14164
898DE0F0,14165,28.56908,77.327766,Noida Sector 28/29,14165
63998792,14166,28.569901,77.326973,Noida Sec-18 Metro Station,14166
97FF6186,14167,28.566891,77.323807,Film City More Under Pass,14167
A7F577C8,14168,28.56748,77.322617,Wave Cinema,14168
17CE957A,14169,28.573971,77.322227,Atta Peer,14169
D1718945,14170,28.577019,77.318962,Rajni Gandha Chowk,14170
A55235FE,14171,28.586498,77.330963,Noida Sec 9 Power House,14171
7E71730E,14172,28.599253,77.344864,Noida Sec-22 Shiv Mandir,14172
E68F84D7,14173,28.59989,77.34919,Sector-22 Noida H-Blk.,14173
A960C604,14174,28.60008,77.350708,Noida Sec 57 Xing,14174
49243E69,14175,28.5938,77.355469,Noida Sec-23 Chowk,14175
E4E6027B,14176,28.59273,77.3563,Noida Sector-53 Chowk,14176
BA283257,14177,28.588881,77.352409,Noida Sector-32 Terminal,14177
729A9138,14178,28.52351,77.190735,Lado Sarai Terminal,14178
EA6FD65B,14179,28.577669,77.318832,Rajni Gandha Chowk,14179
5272A6AE,14180,28.590702,77.336975,Noida Stadium,14180
CEFF88D9,14181,28.599501,77.341667,Noida Sector 56,14181
B92E5B9A,14182,28.59453,77.333656,Noida Sect 12 A Block,14182
6CE73790,14183,28.59663,77.330307,Jhund Pura Sec 11,14183
911BDD1E,14184,28.596001,77.330833,Noida Sector 8,14184
8792E187,14185,28.615561,77.341377,Khora Cly Corner,14185
B7C4FACB,14186,28.616579,77.339325,Mayur Vihar Ph III Paper Market,14186
258B318D,14187,28.636074,77.285759,Vivekanand Hospital,14187
E1671CDD,14188,28.64115,77.229614,Zakir Husain College,14188
6E9470A4,14189,28.662416,77.182198,Sarai Rohila,14189
118DD172,14190,28.681482,77.155479,Jai Mata Market Tri Nagar Terminal,14190
DAFBB9F5,14191,28.66433,77.319618,Mausam Vihar,14191
F0D66EF3,14192,28.658388,77.310623,Anand Vihar,14192
E783335F,14193,28.659145,77.311874,Ram Mandir Paschim Vihar,14193
4AAA1BD1,14194,28.649782,77.305023,Dda Flats Karkardooma,14194
BD9FB0B0,14195,28.65439,77.162117,Ranjeet Nagar,14195
79F9DA44,14196,28.631426,77.298538,Mandawali Government School,14196
6432DC1A,14198,28.683039,77.13385,Raja Park,14198
077D0B52,14199,28.620966,77.208488,Gurudwara Marg,14199
40022243,14200,28.57325,77.189949,Sarojini Nagar Depot,14200
BE8ED128,14201,28.623413,77.20311,RML Hospital,14201
A4BEF0F5,14202,28.652515,77.201904,Master Prithvi Nath Marg,14202
E29EFFBE,14203,28.655199,77.198997,Guru Govind Singh Marg,14203
30AB4706,14204,28.695307,77.206993,vijay nagtar,14204
D6E94E09,14205,28.742525,77.146667,Vijya Bank,14205
92CD9844,14206,28.652506,77.20208,Master Prithvi Nath Marg,14206
6CC52F4E,14207,28.691956,77.207863,Kirorimal Collage,14207
41CD5F90,14208,28.74441,77.14473,Samay Pur,14208
0D66BD44,14209,28.668343,77.22509,ISBT Nityanand Marg,14209
E60F04AB,14210,28.796677,77.139549,Ali Pur Gt Road,14210
7E1A8B7D,14211,28.800869,77.138962,Mcd Rest H,14211
1F6AD093,14212,28.809641,77.131477,Ali Pur Garhi,14212
2A52CC22,14213,28.805475,77.110298,Arvind Farm,14213
D053A99A,14214,28.845882,77.088654,Narela Mandi,14214
A7A0EB4C,14215,28.796949,77.139557,Durga Mandir A,14215
1889B435,14216,28.83806,77.091507,Kureni Village,14216
63C47B9E,14217,28.854546,77.097908,narela sector 5/6 crossing,14217
AA968296,14218,28.840631,77.108406,B-4 Pocket-13 Narela,14218
8AEE4B4E,14219,28.702349,77.206085,id hospital,14219
914A403A,14220,28.766279,77.184387,jyoti nagar,14220
360805F5,14221,28.774759,77.173576,Natthupura Crossing,14221
B306F421,14222,28.793079,77.151512,Mukhmel Pur,14222
